customer_id,tenure,monthly_charges,total_charges,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,num_services,churn,churn_prob,risk_segment,monthly_revenue_risk
CUST00497,71,110.78,6783.16,0,1,0,0,0,DSL,0,1,1,1,0,1,Month-to-month,1,Credit card,4,0,0.014862327585955704,Low risk,1.6464486499721729
CUST00498,45,86.26,3562.86,0,0,0,1,1,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,5,0,0.20502611934707596,Low risk,17.685553054878774
CUST00499,4,102.59,390.33,0,1,0,1,0,Fiber optic,1,1,1,0,0,1,Month-to-month,1,Bank transfer,4,1,0.753156405632198,High risk,77.2663156538072
CUST00500,36,107.66,3419.91,0,1,0,1,0,No,0,1,0,0,1,0,Month-to-month,1,Mailed check,2,0,0.15683697855764725,Low risk,16.8850691115163
CUST00501,70,76.32,5244.21,0,1,1,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Credit card,3,0,0.02984459573935923,Low risk,2.2777395468278963
CUST00502,31,70.78,2302.9,0,0,1,1,0,Fiber optic,1,1,1,1,0,1,One year,0,Electronic check,5,1,0.4492265630377454,Medium risk,31.796256131811617
CUST00503,19,61.9,1105.94,0,1,0,1,1,Fiber optic,0,0,0,0,0,0,One year,1,Credit card,1,1,0.6288636373894458,High risk,38.9266591544067
CUST00504,61,50.33,2827.42,0,0,0,1,1,No,0,1,1,0,0,0,Two year,1,Bank transfer,3,0,0.023676996132851437,Low risk,1.1916632153664128
CUST00505,54,62.33,3130.69,0,0,1,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,Credit card,3,0,0.13569688930983215,Low risk,8.457987110681838
CUST00506,39,96.94,3300.63,1,0,0,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Electronic check,4,1,0.496444652376667,Medium risk,48.1253446013941
CUST00507,19,79.4,1548.81,0,1,1,1,1,Fiber optic,1,0,1,0,0,0,Two year,1,Electronic check,3,1,0.35109711075282485,Medium risk,27.877110593774294
CUST00508,39,109.04,3967.49,0,0,1,0,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Bank transfer,2,0,0.27744599166387335,Low risk,30.25271093102875
CUST00509,67,63.22,3928.46,0,1,0,1,1,No,0,1,1,0,0,1,Two year,1,Electronic check,4,0,0.01210182673200515,Low risk,0.7650774859973656
CUST00510,45,79.92,3531.44,0,1,0,1,0,No,1,1,0,1,0,0,Two year,1,Credit card,3,0,0.03438879805070601,Low risk,2.748352740212424
CUST00511,13,82.39,1005.1,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,1,1,0.78549639417407,High risk,64.71704791600163
CUST00512,58,78.35,4451.81,0,1,1,1,1,Fiber optic,1,1,0,0,0,1,Two year,0,Bank transfer,4,0,0.02290490707365452,Low risk,1.7945994692208314
CUST00513,20,89.67,1546.43,0,0,0,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Mailed check,3,1,0.6060025970726591,High risk,54.34025287950534
CUST00514,72,42.22,3078.58,0,1,0,0,0,DSL,0,0,0,1,1,1,Month-to-month,1,Bank transfer,3,0,0.08356596852464625,Low risk,3.5281551911105646
CUST00515,61,70.26,4449.15,0,0,0,1,0,Fiber optic,0,0,1,1,0,0,One year,1,Bank transfer,2,0,0.09317030566130965,Low risk,6.546145675763617
CUST00516,39,28.63,1093.96,1,1,0,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Mailed check,2,1,0.7222689012526184,High risk,20.678558642862466
CUST00517,1,57.22,59.56,0,0,1,1,1,Fiber optic,1,0,0,0,0,1,Two year,1,Electronic check,3,1,0.577360054939801,Medium risk,33.03654234365541
CUST00518,3,67.74,178.89,1,0,1,1,1,No,1,0,0,1,0,1,Month-to-month,0,Electronic check,4,0,0.8383509908531996,High risk,56.78989612039574
CUST00519,62,84.53,4955.15,0,0,0,1,1,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer,3,0,0.06619981549122818,Low risk,5.595870403473518
CUST00520,63,114.95,7027.21,0,0,1,1,1,No,1,0,0,1,0,0,One year,1,Mailed check,3,0,0.01139312253364076,Low risk,1.3096394352420055
CUST00521,25,79.27,1915.06,0,0,0,1,0,Fiber optic,1,1,0,0,1,0,One year,1,Bank transfer,3,1,0.4154775031152551,Medium risk,32.93490167194627
CUST00522,56,93.85,4889.24,0,0,0,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,Mailed check,3,0,0.13740157303935804,Low risk,12.895137629743752
CUST00523,33,69.64,2108.79,0,0,0,1,0,No,1,0,1,1,1,0,Month-to-month,0,Mailed check,4,1,0.4130579642297648,Medium risk,28.765356628960824
CUST00524,38,82.68,2750.26,0,1,0,0,0,Fiber optic,1,0,1,0,0,0,Two year,0,Mailed check,2,0,0.10691142464622892,Low risk,8.839436589750209
CUST00525,6,25.24,140.59,0,1,0,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,1,1,0.9561330701163419,High risk,24.132798689736468
CUST00526,58,43.95,2249.66,0,1,0,1,0,Fiber optic,1,0,1,0,0,0,Two year,1,Electronic check,2,0,0.09140482153709088,Low risk,4.017241906555144
CUST00527,44,54.91,2408.49,1,1,1,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Credit card,3,1,0.294210318238957,Low risk,16.15508857450113
CUST00528,45,66.19,2656.17,0,1,1,0,0,No,1,1,0,0,0,1,One year,0,Credit card,3,0,0.085267587954864,Low risk,5.643861646732448
CUST00529,32,22.66,624.85,0,1,0,1,0,No,0,0,0,0,0,1,One year,0,Electronic check,1,0,0.4728422563339625,Medium risk,10.71460552852759
CUST00530,45,32.28,1395.18,0,0,0,1,0,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer,2,0,0.4428362544721488,Medium risk,14.294754294360963
CUST00531,61,46.24,2733.33,0,1,0,1,1,DSL,1,0,1,1,0,0,One year,1,Credit card,4,0,0.08813254579511239,Low risk,4.075248917565997
CUST00532,47,117.1,5637.89,0,0,1,0,0,Fiber optic,1,0,0,1,0,0,Two year,1,Mailed check,2,0,0.030561568628439537,Low risk,3.5787596863902698
CUST00533,21,51.8,1050.16,0,1,0,1,0,DSL,1,0,1,0,1,1,Month-to-month,0,Electronic check,4,1,0.7146714614320778,High risk,37.01998170218163
CUST00534,36,67.17,2222.48,0,1,0,1,0,Fiber optic,1,0,0,1,0,0,Two year,0,Electronic check,2,0,0.23951340356519832,Low risk,16.088115317474372
CUST00535,19,38.0,729.65,0,0,0,1,1,DSL,0,0,1,0,1,1,Month-to-month,1,Mailed check,4,1,0.723731566694737,High risk,27.501799534400007
CUST00536,20,80.3,1538.64,0,1,0,1,1,Fiber optic,0,1,1,1,0,1,Month-to-month,0,Credit card,5,0,0.6843742683900945,High risk,54.95525375172459
CUST00537,57,46.63,2301.37,0,0,0,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer,2,0,0.2188243352607245,Low risk,10.203778753207585
CUST00538,18,39.11,678.05,1,0,1,1,0,DSL,0,1,1,1,0,1,Two year,0,Electronic check,4,0,0.5015464690781035,Medium risk,19.615482405644627
CUST00539,47,70.69,3427.43,0,0,1,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Electronic check,5,0,0.3986227081146359,Medium risk,28.17863923662361
CUST00540,49,18.56,845.11,0,1,0,1,0,Fiber optic,0,0,1,1,1,0,Two year,1,Bank transfer,3,0,0.18916436337382253,Low risk,3.5108905842181457
CUST00541,14,18.78,239.06,1,1,0,1,0,No,0,1,1,0,1,0,Two year,1,Credit card,3,0,0.47889913987618343,Medium risk,8.993725846874725
CUST00542,15,40.35,531.83,0,1,0,0,0,No,1,0,1,0,0,0,Month-to-month,0,Bank transfer,2,1,0.7587942764813815,High risk,30.617349056023745
CUST00543,31,21.75,593.53,0,0,1,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer,3,1,0.7806945153860337,High risk,16.980105709646235
CUST00544,1,29.02,27.18,0,1,0,1,1,DSL,0,1,1,0,0,0,One year,1,Electronic check,3,1,0.7925885051589358,High risk,23.000918419712317
CUST00545,54,52.56,2750.64,0,1,0,1,0,No,1,1,0,0,0,0,Month-to-month,0,Credit card,2,0,0.17636509270116957,Low risk,9.269749272373472
CUST00546,3,99.86,259.47,1,0,0,1,1,No,0,1,0,1,1,0,One year,0,Credit card,4,0,0.5047938027655766,Medium risk,50.40870914417048
CUST00547,16,76.35,1267.92,0,1,0,1,0,No,1,1,1,1,0,0,Month-to-month,1,Electronic check,4,1,0.6819434310083602,High risk,52.0663809574883
CUST00548,57,70.29,4010.64,0,0,0,1,1,DSL,0,1,0,0,0,1,Month-to-month,0,Bank transfer,3,1,0.11367877973387405,Low risk,7.990481427494008
CUST00549,12,47.94,556.48,0,0,0,1,0,No,1,0,0,0,0,1,One year,1,Electronic check,2,0,0.6372364167454673,High risk,30.5491138187777
CUST00550,16,113.04,1837.01,1,0,0,1,1,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,4,0,0.6338286539397802,High risk,71.64799104135275
CUST00551,72,58.5,3647.75,0,1,0,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Electronic check,2,0,0.1869080948595742,Low risk,10.93412354928509
CUST00552,24,26.88,609.88,0,0,0,1,0,No,1,0,0,0,0,1,Month-to-month,0,Electronic check,2,1,0.7627517402941055,High risk,20.502766779105556
CUST00553,28,80.94,2211.97,1,0,0,1,0,DSL,0,0,1,0,1,1,Month-to-month,0,Electronic check,3,0,0.5862061105624358,Medium risk,47.44752258892355
CUST00554,8,29.61,240.61,0,0,0,1,1,No,1,1,0,1,0,0,Month-to-month,0,Mailed check,4,1,0.8732355168513848,High risk,25.856503653969504
CUST00555,36,53.21,1928.38,0,0,0,1,1,DSL,1,0,1,1,0,1,Two year,0,Mailed check,5,0,0.13470656680622767,Low risk,7.1677364197593745
CUST00556,8,69.76,505.29,0,0,0,1,0,No,0,1,0,0,1,0,Month-to-month,1,Mailed check,2,1,0.7177086621675302,High risk,50.067356272806904
CUST00557,58,107.17,6453.16,0,0,1,1,0,DSL,1,0,1,1,1,1,Month-to-month,1,Electronic check,5,0,0.054501206211809046,Low risk,5.840894269719575
CUST00558,60,68.34,3587.31,0,1,0,1,0,No,0,0,1,1,0,1,One year,1,Electronic check,3,1,0.05174209000272,Low risk,3.536054430785885
CUST00559,50,89.63,4593.66,0,0,0,1,1,DSL,1,0,0,0,1,1,Month-to-month,1,Bank transfer,4,0,0.10062964818081119,Low risk,9.019435366446107
CUST00560,28,119.27,3487.13,0,1,0,1,0,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Mailed check,3,0,0.4414068978906135,Medium risk,52.64660071141347
CUST00561,41,31.41,1140.27,0,1,0,1,0,Fiber optic,0,0,1,0,0,0,Two year,0,Electronic check,1,0,0.31169783781660965,Medium risk,9.790429085819708
CUST00562,64,46.02,2928.83,0,0,0,0,0,Fiber optic,1,1,1,1,0,0,One year,0,Credit card,4,0,0.13102655604449678,Low risk,6.029842109167743
CUST00563,27,58.25,1349.51,0,0,1,1,1,DSL,0,0,0,1,0,0,One year,0,Bank transfer,2,1,0.42558034618356816,Medium risk,24.790055165192847
CUST00564,63,61.03,3579.92,0,1,0,1,0,Fiber optic,1,0,1,0,0,0,One year,0,Credit card,2,0,0.09410603646568064,Low risk,5.743291405500489
CUST00565,17,59.92,971.03,1,0,0,1,1,DSL,0,1,1,1,1,0,Month-to-month,1,Mailed check,5,1,0.7728545119070915,High risk,46.309442353472924
CUST00566,33,110.58,3525.54,0,0,1,1,1,Fiber optic,0,0,0,1,1,1,One year,1,Electronic check,4,0,0.2144666079975153,Low risk,23.71571751236524
CUST00567,29,90.83,2732.02,1,0,1,1,0,DSL,1,0,0,1,1,0,Month-to-month,1,Bank transfer,3,1,0.4742548784986871,Medium risk,43.076570614035745
CUST00568,13,80.01,1023.96,0,1,1,1,0,No,0,0,0,0,1,1,Month-to-month,0,Electronic check,2,0,0.6586087018956762,High risk,52.69528223867306
CUST00569,46,49.56,2157.24,0,1,1,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,2,0,0.31165985063935625,Medium risk,15.445862197686496
CUST00570,35,102.03,3613.67,0,1,1,1,0,DSL,1,1,1,1,0,0,Month-to-month,1,Electronic check,4,0,0.2889779845467568,Low risk,29.4844237633056
CUST00571,6,115.42,720.29,0,1,0,1,0,DSL,1,1,0,1,1,1,Month-to-month,0,Credit card,5,1,0.6050564943983309,High risk,69.83562058345535
CUST00572,69,101.76,5999.21,0,0,0,1,0,Fiber optic,1,1,0,1,1,1,Two year,0,Electronic check,5,0,0.010514438021478851,Low risk,1.069949213065688
CUST00573,47,18.16,893.21,0,0,0,1,1,DSL,1,0,1,0,1,0,Month-to-month,1,Credit card,4,0,0.49936039848434227,Medium risk,9.068384836475655
CUST00574,25,82.91,1797.54,1,0,1,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card,3,0,0.6271698291396284,High risk,51.99865053396659
CUST00575,66,23.22,1552.25,0,0,1,1,1,No,1,0,0,0,0,0,Month-to-month,1,Mailed check,2,0,0.17541603460195762,Low risk,4.073160323457456
CUST00576,10,44.28,401.21,0,0,0,1,0,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Bank transfer,3,0,0.8913561476633469,High risk,39.469250218533006
CUST00577,56,24.07,1181.37,1,0,0,1,1,Fiber optic,0,0,0,1,0,1,One year,0,Bank transfer,3,1,0.3618225102854746,Medium risk,8.709067822571374
CUST00578,30,79.59,2239.59,1,0,1,1,1,DSL,0,1,0,1,0,0,Month-to-month,0,Credit card,3,1,0.5343839436685737,Medium risk,42.53161807658178
CUST00579,5,88.03,430.81,1,0,1,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Mailed check,3,1,0.8445993612478793,High risk,74.35008177065082
CUST00580,33,29.68,907.15,0,0,0,1,1,DSL,1,1,0,0,1,1,Month-to-month,0,Credit card,5,1,0.593265725338771,Medium risk,17.60812672805472
CUST00581,65,57.15,3198.08,0,1,1,1,0,No,1,1,1,1,0,1,One year,0,Mailed check,5,0,0.03507151349697879,Low risk,2.004336996352338
CUST00582,18,64.54,1126.74,0,1,0,1,1,DSL,1,0,1,1,0,1,Month-to-month,1,Credit card,5,1,0.6508492854148753,High risk,42.005812880676054
CUST00583,49,55.64,2809.46,0,1,0,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Mailed check,3,0,0.3449178358957954,Medium risk,19.191228389242056
CUST00584,11,30.34,309.26,0,0,0,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Mailed check,4,1,0.9164703096254402,High risk,27.805709194035856
CUST00585,26,60.73,1410.45,0,0,0,1,1,No,1,1,1,0,0,0,Month-to-month,1,Credit card,4,0,0.5146048958841073,Medium risk,31.251955327041834
CUST00586,63,94.62,5594.55,0,0,0,1,1,DSL,0,1,0,0,0,1,Month-to-month,0,Credit card,3,1,0.044545503624063384,Low risk,4.214895552908878
CUST00587,59,25.24,1280.19,0,0,1,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Mailed check,4,0,0.20260558913256446,Low risk,5.113765069705927
CUST00588,27,26.18,716.82,0,0,1,1,0,DSL,0,1,1,0,0,0,One year,0,Electronic check,2,1,0.6104716992635454,High risk,15.982149086719618
CUST00589,49,54.19,2695.85,0,1,1,1,0,Fiber optic,1,0,0,1,1,0,Two year,1,Mailed check,3,0,0.0828516696114396,Low risk,4.489731976243911
CUST00590,33,114.06,3642.03,0,1,0,1,1,No,0,1,0,1,0,1,Month-to-month,0,Credit card,4,0,0.17251490874972686,Low risk,19.677050491993846
CUST00591,1,86.19,79.35,0,0,0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer,1,1,0.8547714107546082,High risk,73.67274789293968
CUST00592,21,87.22,1849.86,0,0,0,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card,1,1,0.7015497628313719,High risk,61.18917031415226
CUST00593,55,54.92,2902.61,0,0,0,1,0,No,0,0,1,1,0,0,Two year,0,Electronic check,2,0,0.05541270029393241,Low risk,3.043265500142768
CUST00594,6,78.55,478.46,0,0,0,1,1,Fiber optic,0,1,1,0,0,1,One year,0,Mailed check,4,1,0.6988409456687882,High risk,54.89395628228331
CUST00595,69,19.03,1281.94,0,0,0,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Bank transfer,4,0,0.1582310985915693,Low risk,3.011137806197564
CUST00596,5,82.88,417.25,0,0,0,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Credit card,2,1,0.890563788776814,High risk,73.80992681382234
CUST00597,3,111.16,323.38,1,0,1,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,0,Electronic check,5,1,0.8306158464095369,High risk,92.33125748688411
CUST00598,53,80.48,3978.92,0,0,0,1,0,DSL,1,1,0,1,1,1,Month-to-month,1,Credit card,5,0,0.10612062433669324,Low risk,8.540587846617072
CUST00599,23,107.12,2566.23,0,0,1,1,1,No,1,0,1,0,1,0,One year,1,Mailed check,4,1,0.17671036877957252,Low risk,18.92921470366781
CUST00600,53,91.85,4664.68,0,0,0,0,0,Fiber optic,1,0,1,1,0,0,Two year,1,Electronic check,3,0,0.046291558121475056,Low risk,4.251879613457484
CUST00601,37,30.3,1088.61,0,0,1,1,1,DSL,0,1,0,0,1,0,Two year,1,Electronic check,3,0,0.20419063777524793,Low risk,6.186976324590012
CUST00602,17,110.05,1672.72,0,1,0,1,0,No,0,1,0,0,0,1,Month-to-month,1,Electronic check,2,0,0.4508271802171825,Medium risk,49.61353118290093
CUST00603,1,24.78,24.16,0,0,0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,1,0.9338848974220191,High risk,23.141667758117634
CUST00604,51,72.46,3563.61,0,1,0,1,0,DSL,1,1,0,0,1,0,Two year,0,Electronic check,3,0,0.039747210121546694,Low risk,2.8800828454072733
CUST00605,45,32.5,1297.19,0,1,1,1,0,Fiber optic,0,0,0,1,0,1,One year,0,Electronic check,2,1,0.4385591064465436,Medium risk,14.253170959512667
CUST00606,4,19.19,66.16,0,1,0,0,0,No,1,1,0,1,1,1,Month-to-month,1,Credit card,5,1,0.8589681230732525,High risk,16.483598281775716
CUST00607,62,61.05,3674.85,0,1,0,1,0,No,1,1,0,1,0,0,Month-to-month,1,Electronic check,3,0,0.12600733610180137,Low risk,7.6927478690149735
CUST00608,65,48.09,3134.41,0,1,1,1,0,No,1,1,1,1,0,0,Month-to-month,1,Electronic check,4,1,0.134353313134241,Low risk,6.461050828625651
CUST00609,32,67.57,2064.25,0,1,0,1,1,No,1,0,0,0,0,0,Month-to-month,0,Mailed check,2,0,0.41719752087543593,Medium risk,28.190036485553204
CUST00610,34,76.87,2340.08,0,0,0,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,2,0,0.39569581913541374,Medium risk,30.417137616939257
CUST00611,72,22.46,1590.12,0,0,0,1,1,Fiber optic,0,0,1,1,0,0,One year,1,Bank transfer,3,0,0.15703152664372966,Low risk,3.526928088418168
CUST00612,39,30.55,1031.82,0,1,0,1,1,No,1,0,1,1,0,0,Month-to-month,1,Mailed check,4,1,0.5042392280582589,Medium risk,15.40450841717981
CUST00613,26,74.98,1829.33,0,1,0,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card,2,1,0.6053957451503992,High risk,45.392572971376936
CUST00614,34,53.0,1590.58,0,1,0,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Bank transfer,2,0,0.6331612245979064,High risk,33.557544903689035
CUST00615,54,92.38,4424.28,1,1,0,1,0,Fiber optic,1,1,1,0,1,1,Two year,0,Electronic check,5,0,0.040009205979822944,Low risk,3.6960504484160435
CUST00616,3,84.53,225.81,0,1,0,1,0,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,3,1,0.6653559573427303,High risk,56.242539074180996
CUST00617,50,104.25,4833.77,0,1,1,1,0,No,1,0,0,0,0,0,Month-to-month,1,Mailed check,1,0,0.08059850957480275,Low risk,8.402394623173187
CUST00618,12,88.63,914.91,0,1,0,1,1,Fiber optic,0,0,0,0,1,1,Two year,1,Mailed check,3,1,0.28308747555189495,Low risk,25.09004295816445
CUST00619,65,61.85,3737.06,0,1,0,1,0,Fiber optic,1,1,0,0,0,1,Two year,1,Bank transfer,3,0,0.02216989448164572,Low risk,1.3712079736897878
CUST00620,54,86.64,4455.59,1,1,0,1,0,No,1,1,0,0,0,1,Month-to-month,1,Bank transfer,3,1,0.08719332799317948,Low risk,7.55442993732907
CUST00621,5,46.09,218.16,0,1,0,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Mailed check,4,1,0.8968407916662068,High risk,41.33539208789547
CUST00622,57,49.24,2600.55,0,1,0,1,1,DSL,0,1,1,1,0,0,One year,1,Electronic check,4,0,0.12797300373806753,Low risk,6.301390704062445
CUST00623,17,98.48,1704.01,0,1,0,1,1,Fiber optic,0,0,1,1,1,0,Two year,0,Electronic check,4,1,0.3483081999814398,Medium risk,34.30139153417219
CUST00624,47,63.53,2624.81,0,0,0,1,0,No,1,0,1,1,0,0,Two year,0,Bank transfer,3,0,0.05803037026475115,Low risk,3.6866694229196404
CUST00625,23,99.43,2175.15,1,0,1,1,1,Fiber optic,1,1,0,1,0,0,Two year,1,Mailed check,4,0,0.2346033524641332,Low risk,23.326611335508765
CUST00626,14,101.89,1230.19,0,1,0,0,0,No,0,0,0,1,0,1,One year,0,Mailed check,2,0,0.3121345592349835,Medium risk,31.80339024045247
CUST00627,66,105.47,6015.93,0,1,0,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,2,0,0.0695078274280296,Low risk,7.330990558834283
CUST00628,51,111.5,5486.18,0,0,0,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Bank transfer,2,0,0.06395682771877056,Low risk,7.131186290642918
CUST00629,38,61.96,2267.84,0,0,0,1,0,No,1,0,0,1,1,0,Month-to-month,0,Credit card,3,1,0.38395285977770066,Medium risk,23.789719191826332
CUST00630,64,50.52,3316.07,0,1,1,1,1,No,0,1,0,1,0,1,Month-to-month,0,Electronic check,4,0,0.12470301509764659,Low risk,6.299996322733106
CUST00631,38,77.38,2827.45,0,1,0,1,0,DSL,0,1,0,0,0,0,One year,0,Mailed check,1,0,0.1838787306618007,Low risk,14.228536178610137
CUST00632,50,55.86,2910.19,0,1,0,1,1,DSL,1,1,0,1,0,1,One year,1,Credit card,5,0,0.10188803661637237,Low risk,5.691465725390561
CUST00633,30,79.31,2045.58,0,1,0,0,0,No,0,1,0,0,1,0,One year,0,Electronic check,2,1,0.24122036337814579,Low risk,19.13118701952074
CUST00634,51,89.97,3990.14,1,0,0,1,1,No,1,1,1,0,0,1,Month-to-month,1,Bank transfer,5,0,0.10533228990198136,Low risk,9.476746122481263
CUST00635,63,88.22,4773.16,0,0,0,1,0,No,0,1,0,0,1,0,One year,0,Electronic check,2,0,0.03159232328272583,Low risk,2.7870747600020724
CUST00636,52,56.2,2592.33,0,0,0,1,0,No,0,1,1,0,1,1,Month-to-month,1,Bank transfer,4,0,0.1437065514565434,Low risk,8.07630819185774
CUST00637,38,35.02,1275.21,1,1,0,1,0,Fiber optic,1,1,1,0,1,0,Month-to-month,0,Electronic check,4,0,0.7795673448037114,High risk,27.300448415025976
CUST00638,30,61.91,1818.51,0,0,0,1,0,Fiber optic,0,1,0,1,0,1,One year,1,Credit card,3,1,0.4208567349330071,Medium risk,26.05524045970247
CUST00639,51,32.54,1425.74,1,1,0,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer,4,0,0.2943053290983009,Low risk,9.576695408858711
CUST00640,5,108.79,565.27,0,1,0,1,0,DSL,0,0,1,0,1,1,Two year,1,Credit card,3,0,0.21277826906889882,Low risk,23.148147892005504
CUST00641,29,53.28,1573.6,0,1,0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer,1,0,0.6946778440308848,High risk,37.01243552996554
CUST00642,4,33.75,122.76,0,1,0,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer,4,0,0.9203337679677308,High risk,31.061264668910916
CUST00643,10,20.6,178.28,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Mailed check,1,1,0.9378981146942239,High risk,19.320701162701013
CUST00644,56,83.87,4151.79,0,1,0,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Credit card,4,1,0.14347337441598934,Low risk,12.033111912269026
CUST00645,17,82.96,1234.58,0,0,1,0,0,Fiber optic,1,1,0,0,1,0,Two year,1,Credit card,3,0,0.2595247184845356,Low risk,21.530170645477074
CUST00646,17,52.74,784.2,0,0,0,1,1,DSL,0,1,0,0,1,0,One year,1,Mailed check,3,1,0.5155070860017471,Medium risk,27.187843715732143
CUST00647,69,25.31,1665.55,0,0,1,1,0,DSL,0,0,0,1,1,1,Two year,0,Credit card,3,0,0.033292348630213825,Low risk,0.8426293438307119
CUST00648,34,59.78,1827.58,0,0,0,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer,2,1,0.5074626081444193,Medium risk,30.33611471487339
CUST00649,6,49.74,275.05,0,1,0,1,1,DSL,0,1,0,0,0,0,Two year,0,Mailed check,2,1,0.4705283438428513,Medium risk,23.404079822743427
CUST00650,53,87.07,4835.76,1,1,1,0,0,No,0,1,0,0,1,1,Month-to-month,0,Mailed check,3,0,0.08097044100379208,Low risk,7.050096298200176
CUST00651,66,79.79,5196.96,0,0,1,0,0,DSL,0,1,1,0,0,1,Two year,1,Electronic check,3,0,0.009811795373645406,Low risk,0.782883152863167
CUST00652,43,55.19,2467.61,0,0,0,1,1,DSL,1,1,1,1,0,1,Month-to-month,0,Electronic check,6,0,0.4356739000649254,Medium risk,24.044842544583233
CUST00653,23,40.23,812.88,0,1,0,1,1,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Electronic check,5,1,0.8296782452216607,High risk,33.377955805267405
CUST00654,55,118.78,6052.26,1,1,0,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,3,0,0.09544606381929173,Low risk,11.33708346045547
CUST00655,16,64.31,988.78,1,0,1,1,0,DSL,1,0,1,1,0,1,Two year,1,Mailed check,4,1,0.32684751547991214,Medium risk,21.01956372051315
CUST00656,8,88.2,610.59,0,1,0,1,0,No,1,1,1,1,0,1,Month-to-month,1,Mailed check,5,0,0.606455344120173,High risk,53.48936135139926
CUST00657,4,32.34,110.06,1,1,0,1,1,No,0,0,0,0,0,0,Month-to-month,0,Credit card,1,1,0.9086414826197848,High risk,29.385465547923843
CUST00658,4,67.53,265.82,0,1,1,1,1,DSL,1,1,1,1,1,0,Two year,0,Mailed check,6,1,0.41348096823901004,Medium risk,27.922369785180347
CUST00659,56,20.81,1140.15,1,0,1,1,0,DSL,1,0,0,1,1,1,Month-to-month,1,Mailed check,4,0,0.37745126805389945,Medium risk,7.854760888201647
CUST00660,25,69.56,1621.02,0,1,0,1,1,No,1,1,0,0,0,1,Month-to-month,0,Electronic check,4,1,0.5235279813252199,Medium risk,36.4166063809823
CUST00661,67,116.33,7388.26,0,1,0,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,0,0.05898946575019808,Low risk,6.8622445507205425
CUST00662,67,57.19,3575.34,0,1,1,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Bank transfer,3,0,0.14704382163473426,Low risk,8.409436159290452
CUST00663,27,21.98,507.29,0,1,0,1,1,DSL,1,1,1,0,1,1,Two year,1,Bank transfer,6,0,0.24956603105722872,Low risk,5.485461362637888
